Années;Type de collectivité;Pourcentage;Indicateurs;Indicateurs de leffort budgétaire des conseils régionaux;Régions;Pays;Codes régions;Objectifs sur budget ventilé;Valeur;Code anciennes régions;Anciennes régions
2012;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R72;Aquitaine
2012;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;4.56;R72;Aquitaine
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;4.26;R72;Aquitaine
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.07;R72;Aquitaine
2012;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);25.67;R83;Auvergne
2012;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);5.05;R83;Auvergne
2012;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;0.55;R83;Auvergne
2012;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;4.18;R83;Auvergne
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;6.71;R83;Auvergne
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;15.2;R83;Auvergne
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R83;Auvergne
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.47;R83;Auvergne
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.06;R83;Auvergne
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.11;R83;Auvergne
2012;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;23.44;R25;BasseNormandie
2012;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;2.14;R25;BasseNormandie
2012;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);2.56;R25;BasseNormandie
2012;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0.36;R25;BasseNormandie
2012;Conseils départementaux;0;Budget R&T;;;;;Tous objectifs;4.18;R25;BasseNormandie
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;10.93;R25;BasseNormandie
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R25;BasseNormandie
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;2.06;R26;Bourgogne
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0.05;R26;Bourgogne
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;1.35;R26;Bourgogne
2012;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);4.44;R53;Bretagne
2012;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);11.73;R53;Bretagne
2012;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);13.07;R53;Bretagne
2012;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R53;Bretagne
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;12.62;R53;Bretagne
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;11.93;R53;Bretagne
2012;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;27.91;R53;Bretagne
2012;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;7.5;R24;Centre
2012;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R24;Centre
2012;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;24.48;R24;Centre
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;2.45;R24;Centre
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Île-de-France;;R11;Tous objectifs;11.17;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Hauts-de-France;;R32;Tous objectifs;11.31;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Île-de-France;;R11;Tous objectifs;10.03;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;1.15;;
2008;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Occitanie;;R76;Tous objectifs;0.97;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Occitanie;;R76;Tous objectifs;0.04;;
2008;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Culture et information scientifique (%);1.13;;
2008;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Equipement de laboratoires;18.96;;
2008;Collectivités territoriales;1;Budget R&T;;Hauts-de-France;;R32;Réseaux haut débit (%);2.57;;
2008;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Transferts de technologie (%);13.85;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Hauts-de-France;;R32;Tous objectifs;8.96;;
2008;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Hauts-de-France;;R32;Tous objectifs;6.4;;
2008;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;6.26;;
2008;Collectivités territoriales;0;Budget R&T;;Normandie;;R28;Projets de la recherche publique;6.47;;
2009;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;77.85;R31;NordPasdeCalais
2009;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;32.51;R31;NordPasdeCalais
2009;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;12.4;R31;NordPasdeCalais
2009;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;3.03;R31;NordPasdeCalais
2009;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);51.95;R52;Pays de la Loire
2009;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;62.32;R52;Pays de la Loire
2009;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);6.66;R52;Pays de la Loire
2009;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;16.37;R52;Pays de la Loire
2009;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;8.23;R52;Pays de la Loire
2009;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;22.61;R52;Pays de la Loire
2009;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;29.65;R52;Pays de la Loire
2009;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;13.18;R52;Pays de la Loire
2009;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;3.63;R52;Pays de la Loire
2009;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;0.82;R22;Picardie
2009;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;7.34;R22;Picardie
2009;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0.71;R22;Picardie
2009;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;5.18;R22;Picardie
2009;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;2.37;R22;Picardie
2009;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;2.56;R54;PoitouCharentes
2015;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R04;La Réunion
2015;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;1.04;R04;La Réunion
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R04;La Réunion
2015;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;3.35;A41;Polynésie Française (4)
2015;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);64.36;A41;Polynésie Française (4)
2015;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;2.15;A41;Polynésie Française (4)
2015;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;0.03;A41;Polynésie Française (4)
2015;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);0;A41;Polynésie Française (4)
2015;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0.02;A41;Polynésie Française (4)
2015;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;3.35;A41;Polynésie Française (4)
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;A41;Polynésie Française (4)
2015;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;3.18;A40;NouvelleCalédonie (5)
2015;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);2.49;A40;NouvelleCalédonie (5)
2015;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);61.31;A40;NouvelleCalédonie (5)
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;A40;NouvelleCalédonie (5)
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;A40;NouvelleCalédonie (5)
2015;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;137.72;XXX;TOTAL FRANCE
2015;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;2.75;XXX;TOTAL FRANCE
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;12.91;XXX;TOTAL FRANCE
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;24.26;XXX;TOTAL FRANCE
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;27.65;XXX;TOTAL FRANCE
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;7.57;R42;Alsace
2014;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;32.96;R42;Alsace
2014;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.07;R42;Alsace
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);40.24;R72;Aquitaine
2014;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);2.16;R72;Aquitaine
2014;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);8.69;R72;Aquitaine
2014;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;7.19;R72;Aquitaine
2014;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);3.4;R72;Aquitaine
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;7.66;R72;Aquitaine
2014;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R72;Aquitaine
2014;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;2.49;R83;Auvergne
2014;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);49.53;R83;Auvergne
2014;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;7.33;R83;Auvergne
2014;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;20.3;R83;Auvergne
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R83;Auvergne
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.16;R83;Auvergne
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.08;R83;Auvergne
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);36;R25;BasseNormandie
2014;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;7.42;R25;BasseNormandie
2014;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;0.39;R25;BasseNormandie
2014;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0.61;R25;BasseNormandie
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;16.38;R25;BasseNormandie
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;6.96;R25;BasseNormandie
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;1.6;R25;BasseNormandie
2014;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;13.83;R26;Bourgogne
2014;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;1.82;R26;Bourgogne
2014;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);15.58;R26;Bourgogne
2014;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);24.6;R26;Bourgogne
2014;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);24.38;R26;Bourgogne
2014;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);20.31;R26;Bourgogne
2014;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;0;R26;Bourgogne
2014;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);1.98;R26;Bourgogne
2014;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);4.26;R53;Bretagne
2014;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R53;Bretagne
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;4.99;R53;Bretagne
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;18.19;R53;Bretagne
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;8.53;R53;Bretagne
2014;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;1.23;R53;Bretagne
2014;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;8.3;R53;Bretagne
2014;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;32.66;R53;Bretagne
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;13.82;R53;Bretagne
2014;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;1.95;R24;Centre
2014;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);27.35;R24;Centre
2014;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;9.69;R24;Centre
2014;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);34.83;R24;Centre
2014;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R24;Centre
2014;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R24;Centre
2014;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;18.19;R24;Centre
2014;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.46;R24;Centre
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);50.22;R21;ChampagneArdenne
2014;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);0;R21;ChampagneArdenne
2014;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R21;ChampagneArdenne
2014;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;21.08;R21;ChampagneArdenne
2014;Conseils départementaux;0;Budget R&T;;;;;Tous objectifs;6.66;R21;ChampagneArdenne
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;4.61;R21;ChampagneArdenne
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0.75;R21;ChampagneArdenne
2014;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;1.96;R94;Corse (2)
2014;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);9.63;R94;Corse (2)
2014;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);0;R94;Corse (2)
2014;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);4.89;R94;Corse (2)
2014;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R94;Corse (2)
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;0;R94;Corse (2)
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R94;Corse (2)
2014;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R94;Corse (2)
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R94;Corse (2)
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R94;Corse (2)
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);40.44;R43;FrancheComté
2014;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;2.24;R43;FrancheComté
2014;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;4.06;R43;FrancheComté
2014;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;1.4;R43;FrancheComté
